paperId,externalIds,publicationVenue,title,year,referenceCount,citationCount,openAccessPdf,journal,citationStyles,authors,abstract
b30c854fbcd654b43e3f33008b9697ca5183d0bd,"{'DOI': '10.1109/SPARC61891.2024.10829113', 'CorpusId': 275438547}",,Acquisition and Detection of Eye Movement Using Electrooculography,2024.0,21,2,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1109/SPARC61891.2024.10829113?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/SPARC61891.2024.10829113, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","{'name': '2024 International Conference on Signal Processing and Advance Research in Computing (SPARC)', 'pages': '1-5', 'volume': '1'}","{'bibtex': '@Conference{Gajendiran2024AcquisitionAD,\n author = {Sruthilaya Gajendiran and Yuvaraj Sivagnanam},\n booktitle = {2024 International Conference on Signal Processing and Advance Research in Computing (SPARC)},\n journal = {2024 International Conference on Signal Processing and Advance Research in Computing (SPARC)},\n pages = {1-5},\n title = {Acquisition and Detection of Eye Movement Using Electrooculography},\n volume = {1},\n year = {2024}\n}\n'}","[{'authorId': '2339476210', 'name': 'Sruthilaya Gajendiran'}, {'authorId': '2274391558', 'name': 'Yuvaraj Sivagnanam'}]","Human-Computer Interaction (HCI) systems are becoming admired daily for eye-tracking environments. Electrooculography (EOG) is the technique for recording eye movement with the help of keeping electrodes near the eyes and forehead. EOG is captured by recording polarization potential between the cornea and retina, which measures corneal-retinal potential (CPR). In this concept, eye movement generates electric signals so that we can able to control the device in his/her environment and communicate with the required people. EOG signals are taken as the primary input using Electrodes. In the electrode first ionic energy converts into an electric signal in the body which is amplified and preprocessed to remove noise and artifacts then feature is extracted and used for real-time applications like biomedical and rehabilitation engineering applications, home automation, multitask gadget control, etc. In this process time domain features are calculated such as Mean, STD, RMS, Skewness, and Kurtosis then saccade and fixation are detected in Blink signal. In the future, EOGs may provide attractive means for virtual reality and valuable communication tools."
7e61f98aeb15d4a5034ca1881f6b7a3cbb1286cf,"{'DOI': '10.1145/3671151.3671326', 'CorpusId': 271420397}",,A novel approach for the processing and classification of electrooculographic signals,2024.0,13,0,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1145/3671151.3671326?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/3671151.3671326, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",{'name': 'Proceedings of the 5th International Conference on Computer Information and Big Data Applications'},"{'bibtex': '@Book{Liu2024ANA,\n author = {Xinrui Liu and Jianli Wang and Mingyan Wang and Yulin Gong},\n booktitle = {Proceedings of the 5th International Conference on Computer Information and Big Data Applications},\n journal = {Proceedings of the 5th International Conference on Computer Information and Big Data Applications},\n title = {A novel approach for the processing and classification of electrooculographic signals},\n year = {2024}\n}\n'}","[{'authorId': '2312871469', 'name': 'Xinrui Liu'}, {'authorId': '2315256692', 'name': 'Jianli Wang'}, {'authorId': '2278460819', 'name': 'Mingyan Wang'}, {'authorId': '2218922671', 'name': 'Yulin Gong'}]","As technology continues to advance, the utilization of electrooculographic signals (EOG) in human-computer interaction and the biomedical field has progressively expanded. Notably, the processing and analysis of EOG signals are pivotal for achieving precise eye-tracking and visual control. Consequently, this paper introduces a methodology founded upon wavelet packet transformation and Generalized Learning Vector Quantization (GLVQ). This approach is tailored to the classification of saccadic and blink movements across four directions based on EOG signals. Initially, the method preprocesses EOG signals, employing endpoint detection techniques to extract pertinent segments associated with saccadic and blink movements. Subsequently, wavelet packet transformation is harnessed to analyze non-stationary and nonlinear characteristics, constructing a feature matrix used for classification through GLVQ. Experimental outcomes underscore the method's exemplary performance in addressing complex EOG signal classification tasks, achieving an accuracy rate exceeding 90%. In comparison to conventional approaches, the combination of wavelet packet transformation and GLVQ exhibits superior adaptive learning and classification capabilities, enabling enhanced adaptability to signal variations and complexities."
666c72da967281235196fa3d9f758e64da63f50e,"{'PubMedCentral': '3870112', 'DBLP': 'journals/cmmm/NajarianWS13', 'DOI': '10.1155/2013/578320', 'CorpusId': 26290380, 'PubMed': '24381642'}",,Biomedical Signal and Image Processing for Clinical Decision Support Systems,2013.0,0,6,"{'url': 'https://downloads.hindawi.com/journals/cmmm/2013/578320.pdf', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC3870112, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","{'name': 'Computational and Mathematical Methods in Medicine', 'volume': '2013'}","{'bibtex': '@Article{Najarian2013BiomedicalSA,\n author = {K. Najarian and Kevin Ward and S. Shirani},\n booktitle = {Comput. Math. Methods Medicine},\n journal = {Computational and Mathematical Methods in Medicine},\n title = {Biomedical Signal and Image Processing for Clinical Decision Support Systems},\n volume = {2013},\n year = {2013}\n}\n'}","[{'authorId': '1713273', 'name': 'K. Najarian'}, {'authorId': '2068348360', 'name': 'Kevin Ward'}, {'authorId': '1732935', 'name': 'S. Shirani'}]","Clinicians and other health care providers are currently being expected to make an increasing number of consecutive and complex decisions based on a very large amount of complex data collected from a variety of heterogeneous sources, often produced asynchronously. This is complicated by the addition of a growing number of new diagnostic and monitoring devices further highlighting the potential for an ever-growing data stream as well as the challenge of diagnosing and treating multiple patients at one time. It can be argued that there is much hidden knowledge in various clinical data such as images, physiologic signals, and others that simply cannot be rapidly extracted by the human eye. During the last decade, the need for computational methods, in particular signal and image processing algorithms, to analyze these complex data sets and provide health care providers with recommendations and/or predictions has been further highlighted. However, due to the size and complexity of the data produced by monitoring and imaging systems, the need for more effective methods to extract knowledge from these images has not grown with the same rate. This, of course, will impede the development of clinical decision support systems. This special issue of Computational and Mathematical Methods in Medicine serves as a brief update to the current status of and advances in methods and approaches in biomedical signal and image processing methods used for clinical decision support systems. The computational methods presented in this special issue cover a wide spectrum of algorithmic approaches applied to a wide range of clinical applications. The paper by X. Li et al. provides a system to identify patients with poststroke mild cognitive impairment by pattern recognition of working memory load-related ERP which may improve our assessment of some of the long-term impacts of stroke. E. Swanly et al. present a methodology to process CT images in order to spot pulmonary TB in a more effective manner. F. Li and F. Porikli give the description of their method that allows tracking of lung tumors in orthogonal X-rays. The paper by N. Saidin et al. presents a method for computer-aided detection of breast density for more accurate detection of breast cancer. This paper also presents a methodology for visualization of other breast anatomical regions on mammogram. H. Jiang et al. provide a hybrid method, based on level-set methods, for extraction of pancreas images from CT scanning with may clinical applications where CT is used …"
89bda89be49df1c282d2d79bcb68f75dc209c4b8,"{'MAG': '2047595924', 'DBLP': 'journals/cmmm/NajarianWS15', 'PubMedCentral': '4454706', 'DOI': '10.1155/2015/974592', 'CorpusId': 11107920, 'PubMed': '26078783'}",,Biomedical Signal and Image Processing for Clinical Decision Support Systems 2014,2013.0,0,4,"{'url': 'https://downloads.hindawi.com/journals/cmmm/2015/974592.pdf', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC4454706, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","{'name': 'Computational and Mathematical Methods in Medicine', 'volume': '2015'}","{'bibtex': '@Article{Najarian2013BiomedicalSA,\n author = {K. Najarian and Kevin Ward and S. Shirani},\n booktitle = {Comput. Math. Methods Medicine},\n journal = {Computational and Mathematical Methods in Medicine},\n title = {Biomedical Signal and Image Processing for Clinical Decision Support Systems 2014},\n volume = {2015},\n year = {2013}\n}\n'}","[{'authorId': '1713273', 'name': 'K. Najarian'}, {'authorId': '2068348360', 'name': 'Kevin Ward'}, {'authorId': '1732935', 'name': 'S. Shirani'}]","Clinicians and other health care providers are currently being expected to make an increasing number of consecutive and complex decisions based on a very large amount of complex data collected from a variety of heterogeneous sources, often produced asynchronously. This is complicated by the addition of a growing number of new diagnostic and monitoring devices further highlighting the potential for an ever-growing data stream as well as the challenge of diagnosing and treating multiple patients at one time. It can be argued that there is much hidden knowledge in various clinical data such as images, physiologic signals, and others that simply cannot be rapidly extracted by the human eye. During the last decade, the need for computational methods, in particular signal and image processing algorithms, to analyze these complex data sets and provide health care providers with recommendations and/or predictions has been further highlighted. However, due to the size and complexity of the data produced by monitoring and imaging systems, the need for more effective methods to extract knowledge from these images has not grown with the same rate. This, of course, will impede the development of clinical decision support systems. 
 
This special issue of Computational and Mathematical Methods in Medicine serves as a brief update to the current status of and advances in methods and approaches in biomedical signal and image processing methods used for clinical decision support systems. The computational methods presented in this special issue cover a wide spectrum of algorithmic approaches applied to a wide range of clinical applications. 
 
The paper by X. Li et al. provides a system to identify patients with poststroke mild cognitive impairment by pattern recognition of working memory load-related ERP which may improve our assessment of some of the long-term impacts of stroke. E. Swanly et al. present a methodology to process CT images in order to spot pulmonary TB in a more effective manner. F. Li and F. Porikli give the description of their method that allows tracking of lung tumors in orthogonal X-rays. The paper by N. Saidin et al. presents a method for computer-aided detection of breast density for more accurate detection of breast cancer. This paper also presents a methodology for visualization of other breast anatomical regions on mammogram. H. Jiang et al. provide a hybrid method, based on level-set methods, for extraction of pancreas images from CT scanning with may clinical applications where CT is used for detection of potential damages to pancreas. The study by M. Jiang et al. focuses on parameter optimization for support vector regression in solving the inverse ECG problem, while H.-T. Wu et al. present the results of their study on quantification of the complex fluctuation between R-R intervals series and photoplethysmography amplitude series. Both of these methods may have wide ranging implications for new physiologic diagnostic approaches for patients. The paper presented by Y.-W. Chen et al. focuses on a computer-aided diagnosis and quantification of cirrhotic livers based on morphological analysis and machine learning. I. Cruz-Aceves et al. present their unsupervised cardiac image segmentation that applies multiswarm active contours with a shape prior. Finally, the paper by H. Jiang et al. provides a liver segmentation method, based on snakes model and improved GrowCut algorithm that is applied to abdominal CT images. 
 
As more advanced imaging and monitoring systems are designed, it is expected that the algorithms to process the data produced by these systems need to be evolved accordingly. These novel approaches may not only help extract new knowledge that are not readily possible through current traditional interpretation but also set the stage for providing rapid predictive information assisting health care providers in making better informed decisions. As shown in the papers presented in this special issue, these changes need to address both size and complexity of the produced data. The opportunities are rich as are the challenges. 
 
 
Kayvan Najarian 
 
Kevin R. Ward 
 
Shahram Shirani"
b9b07956d496f72b17568b12a980c80c57162446,"{'DBLP': 'journals/sensors/LechCK21', 'PubMedCentral': '8617901', 'DOI': '10.3390/s21227605', 'CorpusId': 244358883, 'PubMed': '34833681'}","{'id': '3dbf084c-ef47-4b74-9919-047b40704538', 'name': 'Italian National Conference on Sensors', 'type': 'conference', 'alternate_names': ['SENSORS', 'IEEE Sens', 'Ital National Conf Sens', 'IEEE Sensors', 'Sensors'], 'issn': '1424-8220', 'url': 'http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-142001', 'alternate_urls': ['http://nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:ch:bel-142001', 'http://www.mdpi.com/journal/sensors', 'https://www.mdpi.com/journal/sensors']}",CyberEye: New Eye-Tracking Interfaces for Assessment and Modulation of Cognitive Functions beyond the Brain,2021.0,42,9,"{'url': 'https://www.mdpi.com/1424-8220/21/22/7605/pdf?version=1637059172', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC8617901, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","{'name': 'Sensors (Basel, Switzerland)', 'volume': '21'}","{'bibtex': '@Article{Lech2021CyberEyeNE,\n author = {M. Lech and A. Czyżewski and M. Kucewicz},\n booktitle = {Italian National Conference on Sensors},\n journal = {Sensors (Basel, Switzerland)},\n title = {CyberEye: New Eye-Tracking Interfaces for Assessment and Modulation of Cognitive Functions beyond the Brain},\n volume = {21},\n year = {2021}\n}\n'}","[{'authorId': '144267649', 'name': 'M. Lech'}, {'authorId': '1713014', 'name': 'A. Czyżewski'}, {'authorId': '3064327', 'name': 'M. Kucewicz'}]","The emergence of innovative neurotechnologies in global brain projects has accelerated research and clinical applications of BCIs beyond sensory and motor functions. Both invasive and noninvasive sensors are developed to interface with cognitive functions engaged in thinking, communication, or remembering. The detection of eye movements by a camera offers a particularly attractive external sensor for computer interfaces to monitor, assess, and control these higher brain functions without acquiring signals from the brain. Features of gaze position and pupil dilation can be effectively used to track our attention in healthy mental processes, to enable interaction in disorders of consciousness, or to even predict memory performance in various brain diseases. In this perspective article, we propose the term ‘CyberEye’ to encompass emerging cognitive applications of eye-tracking interfaces for neuroscience research, clinical practice, and the biomedical industry. As CyberEye technologies continue to develop, we expect BCIs to become less dependent on brain activities, to be less invasive, and to thus be more applicable."
0265c8ab3da3b57972636ebc62d83ab28a9ce96e,"{'MAG': '2922176818', 'DOI': '10.1016/J.MEASUREMENT.2019.03.032', 'CorpusId': 117489157}",,Experimental characterisation of eye-tracking sensors for adaptive human-machine systems,2019.0,40,24,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1016/J.MEASUREMENT.2019.03.032?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/J.MEASUREMENT.2019.03.032, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",{'name': 'Measurement'},"{'bibtex': '@Article{Lim2019ExperimentalCO,\n author = {Yixiang Lim and A. Gardi and Nichakorn Pongsakornsathien and R. Sabatini and Neta Ezer and Trevor Kistan},\n booktitle = {Measurement},\n journal = {Measurement},\n title = {Experimental characterisation of eye-tracking sensors for adaptive human-machine systems},\n year = {2019}\n}\n'}","[{'authorId': '3479023', 'name': 'Yixiang Lim'}, {'authorId': '3484658', 'name': 'A. Gardi'}, {'authorId': '103272146', 'name': 'Nichakorn Pongsakornsathien'}, {'authorId': '143972490', 'name': 'R. Sabatini'}, {'authorId': '39670581', 'name': 'Neta Ezer'}, {'authorId': '9208614', 'name': 'Trevor Kistan'}]","Adaptive Human-Machine Interfaces and Interactions (HMI2) are closed-loop cyber-physical systems comprising a network of sensors measuring human, environmental and mission parameters, in conjunction with suitable software for adapting the HMI2 (command, control and display functions) in response to these real-time measurements. Cognitive HMI2 are a particular subclass of these systems, which support dynamic HMI2 adaptations based on the user's cognitive state. These states are estimated in real-time using various neuro-physiological parameters from gaze, cardiorespiratory and brain signals, which are processed by an Adaptive Neuro-Fuzzy Inference System (ANFIS). However, the accuracy and precision of neuro-physiological measurements are affected by a variety of environmental factors and therefore need to be accurately characterised prior to operational use. This paper describes the characterisation activities performed on two types of eye tracking devices used in the Aerospace Intelligent and Autonomous Systems (AIAS) laboratory of RMIT University to support the development of cognitive human-machine systems. The uncertainty associated with the ANFIS outputs is quantified by propagating the uncertainties in the input data (determined experimentally) through the inference engine. This process is of growing relevance because similar machine learning techniques are now being developed for an increasing number of applications including aerospace, transport, biomedical and defence cyber-physical systems."
a7f206ec89fa06f40592c68be345b448e71a9595,"{'MAG': '2167589076', 'DOI': '10.1017/S0022215100094652', 'CorpusId': 29981606, 'PubMed': '6875360'}","{'id': '9a959b47-59fb-47ae-912b-df051f062edd', 'name': 'Journal of Laryngology and Otology', 'type': 'journal', 'alternate_names': ['J Laryngol Otol', 'The Journal of Laryngology and Rhinology', 'J Laryngol Rhinol'], 'issn': '0022-2151', 'url': 'https://www.cambridge.org/core/journals/journal-of-laryngology-and-otology', 'alternate_urls': ['http://journals.cambridge.org/action/displayJournal?jid=JLO']}",The clinical value of phase relation in non predictive eye tracking,1983.0,5,2,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1017/S0022215100094652?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1017/S0022215100094652, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","{'name': 'The Journal of Laryngology & Otology', 'pages': '593 - 598', 'volume': '97'}","{'bibtex': '@Article{Suárez1983TheCV,\n author = {H. Suárez and A. Pereda and O. Macadar},\n booktitle = {Journal of Laryngology and Otology},\n journal = {The Journal of Laryngology & Otology},\n pages = {593 - 598},\n title = {The clinical value of phase relation in non predictive eye tracking},\n volume = {97},\n year = {1983}\n}\n'}","[{'authorId': '74870408', 'name': 'H. Suárez'}, {'authorId': '83873342', 'name': 'A. Pereda'}, {'authorId': '2528196', 'name': 'O. Macadar'}]",
446742f1cbbf1977d9bbdd3e1acc3581e57b8630,{'CorpusId': 16020725},,VESTIBULO-OCULAR REFLEX SIGNAL PROCESSING USING EVOLUTIONARY ALGORITHM,2005.0,5,0,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://ida.felk.cvut.cz/cgi-bin/docarc/public.pl/document/47/Posik2005EMBEC-VOR.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",,"{'bibtex': '@Inproceedings{Posík2005VESTIBULOOCULARRS,\n author = {P. Posík},\n title = {VESTIBULO-OCULAR REFLEX SIGNAL PROCESSING USING EVOLUTIONARY ALGORITHM},\n year = {2005}\n}\n'}","[{'authorId': '2999124', 'name': 'P. Posík'}]",
cb2309c689b585962e9d0ea0859bfc4085b7d12b,"{'DOI': '10.1109/AERO66936.2026.11519890', 'CorpusId': 288583830}","{'id': '5f087f3f-d96b-4da6-8049-604ac2349c44', 'name': 'IEEE Aerospace Conference', 'type': 'conference', 'alternate_names': ['AeroConf', 'IEEE Aerosp Conf']}",Development of an Immersive Orion Docking Simulator with Vestibular Perturbations,2026.0,48,0,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1109/AERO66936.2026.11519890?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/AERO66936.2026.11519890, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","{'name': '2026 IEEE Aerospace Conference', 'pages': '1-17'}","{'bibtex': '@Conference{Hayes2026DevelopmentOA,\n author = {John Hayes and Connor Jakubik and N. Currie-Gregg},\n booktitle = {IEEE Aerospace Conference},\n journal = {2026 IEEE Aerospace Conference},\n pages = {1-17},\n title = {Development of an Immersive Orion Docking Simulator with Vestibular Perturbations},\n year = {2026}\n}\n'}","[{'authorId': '2189227427', 'name': 'John Hayes'}, {'authorId': '2181138660', 'name': 'Connor Jakubik'}, {'authorId': '1413554186', 'name': 'N. Currie-Gregg'}]","Neurovestibular disturbances pose a major challenge for astronauts following g-transitions. According to Einstein's equivalence principle, a linear accelerometer cannot distinguish gravity from translational linear acceleration. To segregate tilt and translation, the brain must integrate inputs from the otolith organs - the brain's linear accelerometers - with numerous other sensory inputs. Following a g-transition, the brain's model for interpreting these inputs loses accuracy in the novel gravitational environment. Conflicting signals from different sensory inputs can cause motion sickness, vertigo, disorientation, and postural/manual control decrements. The brain can adapt to these new conditions, but this adaptation process takes time, during which astronauts remain susceptible to these symptoms/performance decrements. NASA has identified manual control decrements associated with these vestibular disturbances following g-transitions as a major risk factor for future deep-space missions. Significant research is needed to characterize the operational impacts of these manual control decrements, but conducting meaningful research in these contexts can be very challenging, due to the numerous constraints of in-flight research (limited time and sample size, mass and volume constraints). Ground-based analogs must be developed to enable controlled research studies, countermeasure development/testing, and preflight training. This paper describes the development of an orbital docking simulator, in which subjects pilot a virtual reality (VR) Orion spacecraft using physical hand controllers (a rotational hand controller and translational hand controller) with the goal of docking to the Lunar Gateway. The system is capable of collecting numerous task performance metrics (e.g., control inputs, spacecraft state information, fuel usage), physiological data (eye tracking, HR/V), and subjective measures (e.g., workload, motion sickness). The VR simulation is integrated with a motion platform capable of 360-degree rotation in three axes. While motion cues from this platform cannot fully simulate microgravity, the goal is to use motion cueing to partially replicate in-flight sensations/perceptions, specifically with respect to vestibular sensory conflict. Two different seating conditions have been adopted: an upright position and a supine position. The supine position aims to partially replicate the fluid shift associated with microgravity exposure, and to decouple otolith and semicircular canal inputs associated with certain motions (e.g., roll). The motion cueing algorithm uses the linear and angular accelerations of the simulated Orion spacecraft and calculates a quaternion which is used to command the motion base. Validation and tuning of the motion cueing algorithm, using both computational models of vestibular perception and human subjects testing, are ongoing. To further replicate the vestibular disruption associated with entry into microgravity, the simulator is also equipped with galvanic vestibular stimulation (GVS), an electrical stimulation technique previously demonstrated to replicate post-flight vestibular challenges. The potential applications for this simulator are vast. It can be used as an analog in controlled research studies to characterize performance decrements and test countermeasures. Further, it has potential as a preflight training tool to inform crew members' expectations for the disruptive sensations they might experience during flight and even possibly to expedite adaptation upon entry into space."
f03215e48da122352c9ec603a216815e72b68d45,"{'DBLP': 'conf/healthcom/AratanhaSMMB14', 'MAG': '2021814232', 'DOI': '10.1109/HealthCom.2014.7001828', 'CorpusId': 34652247}","{'id': '0846f41f-c23f-4c3e-9237-673180f1c44d', 'name': 'International Conference on e-Health Networking, Applications and Services', 'type': 'conference', 'alternate_names': ['HealthCom', 'International Conference on E-health Networking, Application & Services', 'Int Conf E-health Netw Appl  Serv', 'Healthcom', 'Int Conf e-health Netw Appl Serv']}",Real time neural signal processing and visuo-motor integration: New perspectives for assistive technology,2014.0,4,0,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/HealthCom.2014.7001828?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/HealthCom.2014.7001828, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","{'name': '2014 IEEE 16th International Conference on e-Health Networking, Applications and Services (Healthcom)', 'pages': '128-129'}","{'bibtex': '@Article{Aratanha2014RealTN,\n author = {M. A. Aratanha and Hougelle Simplício and E. Morya and R. Moioli and F. Brasil},\n booktitle = {International Conference on e-Health Networking, Applications and Services},\n journal = {2014 IEEE 16th International Conference on e-Health Networking, Applications and Services (Healthcom)},\n pages = {128-129},\n title = {Real time neural signal processing and visuo-motor integration: New perspectives for assistive technology},\n year = {2014}\n}\n'}","[{'authorId': '2074881', 'name': 'M. A. Aratanha'}, {'authorId': '3135740', 'name': 'Hougelle Simplício'}, {'authorId': '2498916', 'name': 'E. Morya'}, {'authorId': '1816028', 'name': 'R. Moioli'}, {'authorId': '3233007', 'name': 'F. Brasil'}]",
